BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
MADHYA PRADESH,1999,0.26925
MAHARASHTRA ,1999,0.549779
ORISSA ,1999,0.479167
WEST BENGAL,1999,0.316667

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
MADHYA PRADESH,1999,0.26925
MAHARASHTRA ,1999,0.549779
ORISSA ,1999,0.479167
WEST BENGAL,1999,0.316667

ANDHRA PRADESH,2000,0.405903
BIHAR ,2000,0.8
CHHATTISGARH ,2000,0.21519
KARNATAKA ,2000,0.770519
MADHYA PRADESH,2000,0.274648
MAHARASHTRA ,2000,0.411824
ORISSA ,2000,0.561151
WEST BENGAL,2000,0.310345

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
MADHYA PRADESH,1999,0.26925
MAHARASHTRA ,1999,0.549779
ORISSA ,1999,0.479167
WEST BENGAL,1999,0.316667

ANDHRA PRADESH,2000,0.405903
BIHAR ,2000,0.8
CHHATTISGARH ,2000,0.21519
KARNATAKA ,2000,0.770519
MADHYA PRADESH,2000,0.274648
MAHARASHTRA ,2000,0.411824
ORISSA ,2000,0.561151
WEST BENGAL,2000,0.310345

ANDHRA PRADESH,2001,0.300081
BIHAR ,2001,0.763713
CHHATTISGARH ,2001,0.249258
KARNATAKA ,2001,0.79099
MADHYA PRADESH,2001,0.258567
MAHARASHTRA ,2001,0.48431
ORISSA ,2001,0.55443
WEST BENGAL,2001,0.37931

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
MADHYA PRADESH,1999,0.26925
MAHARASHTRA ,1999,0.549779
ORISSA ,1999,0.479167
WEST BENGAL,1999,0.316667

ANDHRA PRADESH,2000,0.405903
BIHAR ,2000,0.8
CHHATTISGARH ,2000,0.21519
KARNATAKA ,2000,0.770519
MADHYA PRADESH,2000,0.274648
MAHARASHTRA ,2000,0.411824
ORISSA ,2000,0.561151
WEST BENGAL,2000,0.310345

ANDHRA PRADESH,2001,0.300081
BIHAR ,2001,0.763713
CHHATTISGARH ,2001,0.249258
KARNATAKA ,2001,0.79099
MADHYA PRADESH,2001,0.258567
MAHARASHTRA ,2001,0.48431
ORISSA ,2001,0.55443
WEST BENGAL,2001,0.37931

BIHAR ,2002,0.814815
CHHATTISGARH ,2002,0.231518
KARNATAKA ,2002,0.650295
MADHYA PRADESH,2002,0.167857
MAHARASHTRA ,2002,0.442754
ORISSA ,2002,0.4
WEST BENGAL,2002,0.794872

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
MADHYA PRADESH,1999,0.26925
MAHARASHTRA ,1999,0.549779
ORISSA ,1999,0.479167
WEST BENGAL,1999,0.316667

ANDHRA PRADESH,2000,0.405903
BIHAR ,2000,0.8
CHHATTISGARH ,2000,0.21519
KARNATAKA ,2000,0.770519
MADHYA PRADESH,2000,0.274648
MAHARASHTRA ,2000,0.411824
ORISSA ,2000,0.561151
WEST BENGAL,2000,0.310345

ANDHRA PRADESH,2001,0.300081
BIHAR ,2001,0.763713
CHHATTISGARH ,2001,0.249258
KARNATAKA ,2001,0.79099
MADHYA PRADESH,2001,0.258567
MAHARASHTRA ,2001,0.48431
ORISSA ,2001,0.55443
WEST BENGAL,2001,0.37931

BIHAR ,2002,0.814815
CHHATTISGARH ,2002,0.231518
KARNATAKA ,2002,0.650295
MADHYA PRADESH,2002,0.167857
MAHARASHTRA ,2002,0.442754
ORISSA ,2002,0.4
WEST BENGAL,2002,0.794872

BIHAR ,2003,0.81
CHHATTISGARH ,2003,0.244014
KARNATAKA ,2003,0.421713
MADHYA PRADESH,2003,0.272152
MAHARASHTRA ,2003,0.356763
ORISSA ,2003,0.438272
WEST BENGAL,2003,0.712828

BIHAR ,1998,0.570827
KARNATAKA ,1998,0.602409

ANDHRA PRADESH,1999,0.458215
BIHAR ,1999,0.567213
KARNATAKA ,1999,0.750975
